  42846 root      20   0 9226748 463224  29068 S 240.0   2.8   1:30.69 java
  42846 root      20   0 9226748 470216  29068 S 283.0   2.9   1:33.52 java
  42846 root      20   0 9226748 470308  29068 S  92.0   2.9   1:34.44 java
  42846 root      20   0 9226748 470308  29068 S  74.3   2.9   1:35.19 java
  42846 root      20   0 9226748 459984  29068 S  77.0   2.8   1:35.96 java
  42846 root      20   0 9226748 459984  29068 S  74.0   2.8   1:36.70 java
  42846 root      20   0 9226748 460040  29068 S  79.0   2.8   1:37.49 java
  42846 root      20   0 9226748 460048  29068 S  76.0   2.8   1:38.25 java
  42846 root      20   0 9226748 460048  29068 S  78.0   2.8   1:39.03 java
  42846 root      20   0 9226748 460048  29068 S  75.0   2.8   1:39.78 java
  42846 root      20   0 9226748 460048  29068 S  75.0   2.8   1:40.53 java
  42846 root      20   0 9226748 460048  29068 S  78.0   2.8   1:41.31 java
  42846 root      20   0 9226748 460268  29068 S  74.3   2.8   1:42.06 java
  42846 root      20   0 9226748 460268  29068 S  77.0   2.8   1:42.83 java
  42846 root      20   0 9226748 460268  29068 S  75.0   2.8   1:43.58 java
  42846 root      20   0 9226748 460268  29068 S  76.0   2.8   1:44.34 java
  42846 root      20   0 9226748 460268  29068 S  76.0   2.8   1:45.10 java
  42846 root      20   0 9226748 460344  29068 S  75.0   2.8   1:45.85 java
  42846 root      20   0 9226748 460344  29068 S  76.0   2.8   1:46.61 java
  42846 root      20   0 9226748 460604  29068 S  76.0   2.8   1:47.37 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:48.12 java
  42846 root      20   0 9226748 460604  29068 S  75.2   2.8   1:48.88 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:49.63 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   1:50.37 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:51.12 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   1:51.86 java
  42846 root      20   0 9226748 460604  29068 S  77.0   2.8   1:52.63 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:53.38 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   1:54.12 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:54.87 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   1:55.61 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:56.36 java
  42846 root      20   0 9226748 460604  29068 S  74.3   2.8   1:57.11 java
  42846 root      20   0 9226748 460604  29068 S  76.0   2.8   1:57.87 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   1:58.61 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   1:59.36 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   2:00.10 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   2:00.84 java
  42846 root      20   0 9226748 460604  29068 S  76.0   2.8   2:01.60 java
  42846 root      20   0 9226748 460604  29068 S  73.0   2.8   2:02.33 java
  42846 root      20   0 9226748 460604  29068 S  76.0   2.8   2:03.09 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:03.84 java
  42846 root      20   0 9226748 460604  29068 S  74.3   2.8   2:04.59 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:05.34 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:06.09 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   2:06.83 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:07.58 java
  42846 root      20   0 9226748 460604  29068 S  76.0   2.8   2:08.34 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:09.09 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:09.84 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:10.59 java
  42846 root      20   0 9226748 460604  29068 S  74.0   2.8   2:11.33 java
  42846 root      20   0 9226748 460604  29068 S  75.2   2.8   2:12.09 java
  42846 root      20   0 9226748 460604  29068 S  75.0   2.8   2:12.
