   7143 root      20   0 9218556 384812  29016 S 113.3   2.4   0:41.00 java
   7143 root      20   0 9218556 390404  29016 S 123.0   2.4   0:42.23 java
   7143 root      20   0 9218556 390452  29016 S  44.0   2.4   0:42.67 java
   7143 root      20   0 9218556 390452  29016 S  41.6   2.4   0:43.09 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:43.51 java
   7143 root      20   0 9218556 390452  29016 S  43.0   2.4   0:43.94 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:44.36 java
   7143 root      20   0 9218556 390452  29016 S  43.0   2.4   0:44.79 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:45.21 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:45.63 java
   7143 root      20   0 9218556 390452  29016 S  43.0   2.4   0:46.06 java
   7143 root      20   0 9218556 390452  29016 S  41.6   2.4   0:46.48 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:46.90 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:47.31 java
   7143 root      20   0 9218556 390452  29016 S  43.0   2.4   0:47.74 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:48.16 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:48.58 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:49.00 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:49.42 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:49.84 java
   7143 root      20   0 9218556 390452  29016 S  40.6   2.4   0:50.25 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:50.66 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:51.08 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:51.50 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:51.91 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:52.32 java
   7143 root      20   0 9218556 390452  29016 S  39.0   2.4   0:52.71 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:53.12 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:53.53 java
   7143 root      20   0 9218556 390452  29016 S  41.6   2.4   0:53.95 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:54.37 java
   7143 root      20   0 9218556 390452  29016 S  43.0   2.4   0:54.80 java
   7143 root      20   0 9218556 390452  29016 S  41.0   2.4   0:55.21 java
   7143 root      20   0 9218556 390452  29016 S  42.0   2.4   0:55.63 java
   7143 root      20   0 9218556 390636  29016 S  41.0   2.4   0:56.04 java
   7143 root      20   0 9218556 390636  29016 S  42.0   2.4   0:56.46 java
   7143 root      20   0 9218556 390636  29016 S  39.6   2.4   0:56.86 java
   7143 root      20   0 9218556 390636  29016 S  41.0   2.4   0:57.27 java
   7143 root      20   0 9218556 390636  29016 S  41.0   2.4   0:57.68 java
   7143 root      20   0 9218556 390636  29016 S  41.0   2.4   0:58.09 java
   7143 root      20   0 9218556 390636  29016 S  41.0   2.4   0:58.50 java
   7143 root      20   0 9218556 390636  29016 S  39.0   2.4   0:58.89 java
   7143 root      20   0 9218556 390636  29016 S  40.0   2.4   0:59.29 java
   7143 root      20   0 9218556 385536  29016 S  41.0   2.4   0:59.70 java
   7143 root      20   0 9218556 385536  29016 S  40.6   2.4   1:00.11 java
   7143 root      20   0 9218556 385536  29016 S  42.0   2.4   1:00.53 java
   7143 root      20   0 9218556 385536  29016 S  42.0   2.4   1:00.95 java
   7143 root      20   0 9218556 385536  29016 S  42.0   2.4   1:01.37 java
   7143 root      20   0 9218556 385536  29016 S  42.0   2.4   1:01.79 java
   7143 root      20   0 9218556 385536  29016 S  40.0   2.4   1:02.19 java
   7143 root      20   0 9218556 385536  29016 S  39.0   2.4   1:02.58 java
   7143 root      20   0 9218556 385536  29016 S  39.0   2.4   1:02.97 java
   7143 root      20   0 9218556 385536  29016 S  39.0   2.4   1:03.36 java
   7143 root      20   0 9218556 385536  29016 S  39.6   2.4   1:03.
